timestamp,operation,duration_ms
1769032294.2629614,total_frame,2.7172999980393797
1769032294.2755232,training_step,0.11100000119768083
1769032294.2770486,visual_agents,1.2110999959986657
1769032294.2780905,stats_display,1.199499994982034
1769032294.2780905,managers,0.0021000014385208488
1769032294.2780905,total_frame,2.5539000052958727
1769032294.289637,training_step,0.10180000390391797
1769032294.290662,visual_agents,1.0940000065602362
1769032294.29264,stats_display,1.1855999910039827
1769032294.29264,managers,0.0020000006770715117
1769032294.29264,total_frame,2.410300003248267
1769032294.30622,training_step,0.109200002043508
1769032294.3072052,visual_agents,1.2245999969309196
1769032294.308765,stats_display,1.1239000014029443
1769032294.308765,managers,0.0024000037228688598
1769032294.308765,total_frame,2.48910000664182
1769032294.3203137,training_step,0.10580000525806099
1769032294.3213441,visual_agents,1.192399999126792
1769032294.3223255,stats_display,1.1532000062288716
1769032294.3223255,managers,0.0018999999156221747
1769032294.3223255,total_frame,2.483599993865937
1769032294.337429,training_step,0.20509999012574553
1769032294.3384404,visual_agents,1.3363000034587458
1769032294.3404384,stats_display,1.2045000039506704
1769032294.3404384,managers,0.0024999899324029684
1769032294.3404384,total_frame,2.7876999956788495
1769032294.3519936,training_step,0.10989999282173812
1769032294.3535407,visual_agents,1.0520999931031838
1769032294.3543015,stats_display,1.0443000064697117
1769032294.3543015,managers,0.0020000006770715117
1769032294.3543015,total_frame,2.236200001789257
1769032294.3690372,training_step,0.11860000086016953
1769032294.3700342,visual_agents,1.2396000092849135
1769032294.3710337,stats_display,1.160700005129911
1769032294.3710337,managers,0.0026999914553016424
1769032294.3710337,total_frame,2.551199999288656
1769032294.3836136,training_step,0.10439999459777027
1769032294.384598,visual_agents,1.0768000065581873
1769032294.3855877,stats_display,1.055200002156198
1769032294.3855877,managers,0.0022000021999701858
1769032294.3855877,total_frame,2.266399998916313
1769032294.4007053,training_step,0.14459999511018395
1769032294.4027038,visual_agents,1.3559999933931977
1769032294.4037035,stats_display,1.2144000065745786
1769032294.4037035,managers,0.0023000029614195228
1769032294.4037035,total_frame,2.749699997366406
1769032294.417941,training_step,0.12200001219753176
1769032294.4189699,visual_agents,1.5899999998509884
1769032294.41994,stats_display,1.1629000073298812
1769032294.4209394,managers,0.0024000037228688598
1769032294.4209394,total_frame,2.9079000087222084
1769032294.4354963,training_step,0.112599998828955
1769032294.4370224,visual_agents,1.2377000093692914
1769032294.4380589,stats_display,1.2681999942287803
1769032294.4380589,managers,0.0027999922167509794
1769032294.4380589,total_frame,2.6543999993009493
1769032294.4525366,training_step,0.12579999747686088
1769032294.4545355,visual_agents,1.411400007782504
1769032294.4555354,stats_display,1.1911999899894
1769032294.4555354,managers,0.0024000037228688598
1769032294.4555354,total_frame,2.76319999829866
1769032294.4681995,training_step,0.11799999629147351
1769032294.4702203,visual_agents,1.5657999902032316
1769032294.4712193,stats_display,1.080400004866533
1769032294.4712193,managers,0.0022000021999701858
1769032294.4712193,total_frame,2.7958999999100342
1769032294.4847262,training_step,0.11390000872779638
1769032294.4857318,visual_agents,1.2490999943111092
1769032294.4872558,stats_display,1.1395999899832532
1769032294.4872558,managers,0.0022000021999701858
1769032294.4872558,total_frame,2.5332999939564615
1769032294.500827,training_step,0.10350000229664147
1769032294.5018315,visual_agents,1.2227999977767467
1769032294.5028453,stats_display,0.9978000016417354
1769032294.5028453,managers,0.0015999976312741637
1769032294.5028453,total_frame,2.3511999897891656
1769032294.5168836,training_step,0.11860000086016953
1769032294.5189073,visual_agents,1.443100001779385
1769032294.5198884,stats_display,1.1831000010715798
1769032294.5198884,managers,0.0016999983927235007
1769032294.5198884,total_frame,2.778900001430884
1769032294.5344577,training_step,0.1142999972216785
1769032294.5354543,visual_agents,1.3479000044753775
1769032294.5369596,stats_display,1.102599999285303
1769032294.5369596,managers,0.0015999976312741637
1769032294.5369596,total_frame,2.595300000393763
1769032294.548469,training_step,0.10109999857377261
1769032294.5504858,visual_agents,1.35420000879094
1769032294.5514867,stats_display,1.0301999864168465
1769032294.5514867,managers,0.0015999976312741637
1769032294.5514867,total_frame,2.5169000000460073
1769032294.5625334,training_step,0.11100000119768083
1769032294.563564,visual_agents,1.3043000071775168
1769032294.5655544,stats_display,1.0731999936979264
1769032294.5655544,managers,0.0015999976312741637
1769032294.5655544,total_frame,2.5178999931085855
1769032294.5782588,training_step,0.10720000136643648
1769032294.5792687,visual_agents,1.2415999954100698
1769032294.5802677,stats_display,1.08380000165198
1769032294.5802677,managers,0.0017999991541728377
1769032294.5802677,total_frame,2.461700001731515
1769032294.5937858,training_step,0.10640000982675701
1769032294.594785,visual_agents,1.097699991078116
1769032294.595785,stats_display,0.9955999994417652
1769032294.595785,managers,0.0012999953469261527
1769032294.595785,total_frame,2.227599994512275
1769032294.607817,training_step,0.10859999747481197
1769032294.6088316,visual_agents,1.288100000238046
1769032294.6098158,stats_display,1.062900002580136
1769032294.6098158,managers,0.0014999968698248267
1769032294.6098158,total_frame,2.4884000013116747
1769032294.6248977,training_step,0.10859999747481197
1769032294.625906,visual_agents,1.2467999913496897
1769032294.6269083,stats_display,1.0204999998677522
1769032294.6269083,managers,0.0018999999156221747
1769032294.6269083,total_frame,2.4062999873422086
1769032294.6414852,training_step,0.12150000839028507
1769032294.6434836,visual_agents,1.4611000078730285
1769032294.6444845,stats_display,1.1677000002237037
1769032294.6444845,managers,0.0020000006770715117
1769032294.6444845,total_frame,2.783799995086156
1769032294.6591744,training_step,0.12270000297576189
1769032294.6601908,visual_agents,1.517600001534447
1769032294.661186,stats_display,1.2034000101266429
1769032294.661186,managers,0.0018999999156221747
1769032294.661186,total_frame,2.8775999962817878
1769032294.6771612,training_step,0.1289999927394092
1769032294.6782746,visual_agents,1.86309999844525
1769032294.6802912,stats_display,1.3325999898370355
1769032294.6802912,managers,0.0020000006770715117
1769032294.6802912,total_frame,3.361299997777678
1769032294.695116,training_step,0.11930000619031489
1769032294.6961153,visual_agents,1.4365999959409237
1769032294.6971006,stats_display,1.1844000109704211
1769032294.6971006,managers,0.0021000014385208488
1769032294.6971006,total_frame,2.776699999230914
1769032294.709693,training_step,0.09630000567995012
1769032294.7116923,visual_agents,1.2533999979496002
1769032294.7126927,stats_display,1.0490999993635342
1769032294.7126927,managers,0.0020000006770715117
1769032294.7126927,total_frame,2.426000006380491
1769032294.7278848,training_step,0.13810000382363796
1769032294.7289178,visual_agents,1.5327000000979751
1769032294.7299018,stats_display,1.197000005049631
1769032294.7299018,managers,0.0018999999156221747
1769032294.7299018,total_frame,2.8999000060139224
1769032294.7438922,training_step,0.11530000483617187
1769032294.7449331,visual_agents,1.4135000092210248
1769032294.745901,stats_display,1.1236999998800457
1769032294.745901,managers,0.0015999976312741637
1769032294.745901,total_frame,2.6834999880520627
1769032294.7641475,training_step,0.10699999984353781
1769032294.7651653,visual_agents,1.387799988151528
1769032294.7671568,stats_display,1.1916999937966466
1769032294.7671568,managers,0.0022000021999701858
1769032294.7671568,total_frame,2.7192999987164512
1769032294.7820241,training_step,0.14089999604038894
1769032294.7840471,visual_agents,1.9820000015897676
1769032294.7850487,stats_display,1.332100000581704
1769032294.7850487,managers,0.0020000006770715117
1769032294.7850487,total_frame,3.4946999949170277
1769032294.8008034,training_step,0.13079999189358205
1769032294.8028193,visual_agents,1.5342999977292493
1769032294.8038049,stats_display,1.1996999965049326
1769032294.8038049,managers,0.0023999891709536314
1769032294.8038049,total_frame,2.9008000128669664
1769032294.8186357,training_step,0.16480000340379775
1769032294.821648,visual_agents,2.5596999912522733
1769032294.823642,stats_display,1.8371000041952357
1769032294.823642,managers,0.0025999906938523054
1769032294.823642,total_frame,4.6141000057104975
1769032294.8406713,training_step,0.1404999929945916
1769032294.8416762,visual_agents,1.5494999970542267
1769032294.8436773,stats_display,1.256100003956817
1769032294.8436773,managers,0.0018999999156221747
1769032294.8436773,total_frame,2.9810999985784292
1769032294.8577306,training_step,0.12170000991318375
1769032294.8597405,visual_agents,1.490800001192838
1769032294.8607395,stats_display,1.1812000011559576
1769032294.8607395,managers,0.0021000014385208488
1769032294.8607395,total_frame,2.827800009981729
1769032294.8791478,training_step,0.13679999392479658
1769032294.8811445,visual_agents,1.8299999937880784
1769032294.883147,stats_display,1.4975000085541978
1769032294.883147,managers,0.0028999929782003164
1769032294.883147,profiler_update,0.3288000007160008
1769032294.883147,total_frame,3.8440999924205244
1769032294.9002047,training_step,0.15589999384246767
1769032294.9022033,visual_agents,1.7737000016495585
1769032294.903201,stats_display,1.2618000037036836
1769032294.903201,managers,0.0022000021999701858
1769032294.903201,total_frame,3.231100010452792
1769032294.9188187,training_step,0.13479999324772507
1769032294.9198093,visual_agents,1.66680000256747
1769032294.9218085,stats_display,1.2955999991390854
1769032294.9218085,managers,0.0024000037228688598
1769032294.9218085,total_frame,3.1410999945364892
1769032294.9368103,training_step,0.11649999942164868
1769032294.937834,visual_agents,1.6278999974019825
1769032294.9398308,stats_display,1.2597999884746969
1769032294.9398308,managers,0.0021999876480549574
1769032294.9398308,total_frame,3.045899997232482
1769032294.9541132,training_step,0.12040000001434237
1769032294.9561114,visual_agents,1.5405000012833625
1769032294.9571345,stats_display,1.0677999962354079
1769032294.9571345,managers,0.0018999999156221747
1769032294.9571345,total_frame,2.761700001428835
1769032294.9680886,training_step,0.11280000035185367
1769032294.9700916,visual_agents,1.5488999924855307
1769032294.9710872,stats_display,1.0344999900553375
1769032294.9710872,managers,0.0016999983927235007
1769032294.9710872,total_frame,2.7274000021861866
1769032294.9871106,training_step,0.13320001016836613
1769032294.9881184,visual_agents,1.8145000067306682
1769032294.9901195,stats_display,1.2943000037921593
1769032294.9901195,managers,0.001800013706088066
1769032294.9901195,total_frame,3.2781000045360997
1769032295.0036306,training_step,0.1145999995060265
1769032295.0056438,visual_agents,1.5349000022979453
1769032295.0056438,stats_display,1.0362000029999763
1769032295.0056438,managers,0.0016999983927235007
1769032295.0056438,total_frame,2.715599999646656
1769032295.0187125,training_step,0.12040000001434237
1769032295.0196967,visual_agents,1.5033000090625137
1769032295.0206835,stats_display,1.0184999991906807
1769032295.0206835,managers,0.0014999968698248267
1769032295.0206835,total_frame,2.673099996172823
1769032295.0341957,training_step,0.11470000026747584
1769032295.036211,visual_agents,1.7362000071443617
1769032295.0377297,stats_display,1.1611999943852425
1769032295.0377297,managers,0.0017999991541728377
1769032295.0377297,total_frame,3.047799997148104
1769032295.050234,training_step,0.13299999409355223
1769032295.0512362,visual_agents,1.534499999252148
1769032295.0532346,stats_display,1.157000006060116
1769032295.0532346,managers,0.0015999976312741637
1769032295.0532346,total_frame,2.855499988072552
1769032295.0697937,training_step,0.1205000007757917
1769032295.070796,visual_agents,1.5642000071238726
1769032295.0717964,stats_display,1.0716999968281016
1769032295.0717964,managers,0.0016999983927235007
1769032295.0717964,total_frame,2.7907000039704144
1769032295.0853007,training_step,0.1112000027205795
1769032295.0868213,visual_agents,1.5909999929135665
1769032295.087851,stats_display,1.0535999899730086
1769032295.087851,managers,0.0016999983927235007
1769032295.087851,total_frame,2.788199999486096
1769032295.10038,training_step,0.11079999967478216
1769032295.1013951,visual_agents,1.4564000011887401
1769032295.102396,stats_display,1.1381000076653436
1769032295.102396,managers,0.0020000006770715117
1769032295.102396,total_frame,2.7356999926269054
1769032295.1159034,training_step,0.11910000466741621
1769032295.1184213,visual_agents,1.6484999941894785
1769032295.1194212,stats_display,1.1987000034423545
1769032295.1194212,managers,0.0017999991541728377
1769032295.1194212,total_frame,2.9999999969732016
1769032295.1319323,training_step,0.10590000601951033
1769032295.1329343,visual_agents,1.6466999950353056
1769032295.134931,stats_display,1.3242999993963167
1769032295.134931,managers,0.0018999999156221747
1769032295.134931,total_frame,3.1109999981708825
1769032295.151983,training_step,0.12759999663103372
1769032295.1539617,visual_agents,1.8351000035181642
1769032295.1549609,stats_display,1.237600008607842
1769032295.1549609,managers,0.0026000052457675338
1769032295.1549609,total_frame,3.2451000006403774
1769032295.1714962,training_step,0.12939999578520656
1769032295.1734953,visual_agents,1.8020000134129077
1769032295.1744945,stats_display,1.335499997367151
1769032295.1744945,managers,0.0020000006770715117
1769032295.1744945,total_frame,3.3060999994631857
1769032295.1905284,training_step,0.14459999511018395
1769032295.1925285,visual_agents,1.9589000003179535
1769032295.1930356,stats_display,1.3857000012649223
1769032295.1930356,managers,0.0018999999156221747
1769032295.1930356,total_frame,3.5315999994054437
1769032295.2080693,training_step,0.11909999011550099
1769032295.2100854,visual_agents,1.7263000045204535
1769032295.2110674,stats_display,1.1257000005571172
1769032295.2110674,managers,0.0022000021999701858
1769032295.2110674,total_frame,3.00319999223575
1769032295.2235994,training_step,0.10380000458098948
1769032295.2246034,visual_agents,1.4599999994970858
1769032295.2256021,stats_display,0.9735999919939786
1769032295.2256021,managers,0.0018999999156221747
1769032295.2256021,total_frame,2.5649999879533425
1769032295.242072,training_step,0.13830000534653664
1769032295.2442029,visual_agents,1.9733000081032515
1769032295.2452037,stats_display,1.317600006586872
1769032295.2452037,managers,0.002800006768666208
1769032295.2452037,total_frame,3.467100003035739
1769032295.2593307,training_step,0.12460000289138407
1769032295.2613559,visual_agents,1.9450999971013516
1769032295.2623365,stats_display,1.3611000031232834
1769032295.263338,managers,0.002900007530115545
1769032295.263338,total_frame,3.4723999997368082
1769032295.2768707,training_step,0.13380000018514693
1769032295.2788806,visual_agents,1.9195999921066687
1769032295.2798824,stats_display,1.3355000119190663
1769032295.2798824,managers,0.0022000021999701858
1769032295.2798824,total_frame,3.427499992540106
1769032295.2953918,training_step,0.12479998986236751
1769032295.2979577,visual_agents,1.814700008253567
1769032295.29894,stats_display,1.2430000060703605
1769032295.29894,managers,0.0018999999156221747
1769032295.29894,total_frame,3.2184000010602176
1769032295.3118834,training_step,0.10960000508930534
1769032295.3130677,visual_agents,1.5369000029750168
1769032295.3141787,stats_display,1.1405999975977466
1769032295.3141787,managers,0.0018999999156221747
1769032295.3141787,total_frame,2.817100001266226
1769032295.329564,training_step,0.10989999282173812
1769032295.331566,visual_agents,1.4616999978898093
1769032295.3325665,stats_display,1.021600008243695
1769032295.3325665,managers,0.0020000006770715117
1769032295.3325665,total_frame,2.622399988467805
1769032295.3475864,training_step,0.13190000026952475
1769032295.3496037,visual_agents,1.8691000004764646
1769032295.3505962,stats_display,1.2865000026067719
1769032295.3505962,managers,0.0020000006770715117
1769032295.3505962,total_frame,3.3251999993808568
1769032295.3631585,training_step,0.10649999603629112
1769032295.3646622,visual_agents,1.4947000017855316
1769032295.3656647,stats_display,1.1051999899791554
1769032295.3656647,managers,0.0023999891709536314
1769032295.3656647,total_frame,2.740100011578761
1769032295.3787246,training_step,0.10660001134965569
1769032295.379726,visual_agents,1.6275000089081004
1769032295.3817246,stats_display,1.174899996840395
1769032295.3817246,managers,0.0015999976312741637
1769032295.3817246,total_frame,2.939199999673292
1769032295.3952446,training_step,0.1109999866457656
1769032295.397798,visual_agents,1.7010000010486692
1769032295.3987958,stats_display,1.065999997081235
1769032295.3987958,managers,0.0015999976312741637
1769032295.3987958,total_frame,2.907299989601597
1769032295.4103508,training_step,0.09820000559557229
1769032295.4113657,visual_agents,1.4838000060990453
1769032295.4123518,stats_display,1.0564999975031242
1769032295.4123518,managers,0.0014999968698248267
1769032295.4123518,total_frame,2.6665000041248277
1769032295.428439,training_step,0.11739999172277749
1769032295.4304395,visual_agents,1.9608000002335757
1769032295.431438,stats_display,1.3289000053191558
1769032295.431438,managers,0.0018999999156221747
1769032295.431438,total_frame,3.4465999924577773
1769032295.4461284,training_step,0.13179999950807542
1769032295.4481974,visual_agents,2.265499992063269
1769032295.4496021,stats_display,1.5072000096552074
1769032295.4496021,managers,0.0030999945010989904
1769032295.4496021,total_frame,3.9484000008087605
1769032295.4645133,training_step,0.12270000297576189
1769032295.465514,visual_agents,1.873200002592057
1769032295.467056,stats_display,1.2654000020120293
1769032295.467056,managers,0.0017999991541728377
1769032295.467056,total_frame,3.2958999945549294
1769032295.4793923,training_step,0.10809999366756529
1769032295.48141,visual_agents,1.5964000049280003
1769032295.48241,stats_display,1.1101999989477918
1769032295.48241,managers,0.0015999976312741637
1769032295.48241,total_frame,2.8470000106608495
1769032295.4974282,training_step,0.1247000036528334
1769032295.499435,visual_agents,2.092299997457303
1769032295.5004582,stats_display,1.2965000059921294
1769032295.5004582,managers,0.0020000006770715117
1769032295.5004582,total_frame,3.5533000045688823
1769032295.514977,training_step,0.12900000729132444
1769032295.517483,visual_agents,2.0496000070124865
1769032295.518489,stats_display,1.239199991687201
1769032295.518489,managers,0.002800006768666208
1769032295.518489,total_frame,3.4540000051492825
1769032295.5310607,training_step,0.109200002043508
1769032295.5330646,visual_agents,1.7080999969039112
1769032295.5340798,stats_display,1.3316999975359067
1769032295.5340798,managers,0.0028999929782003164
1769032295.5340798,total_frame,3.188000002410263
1769032295.551152,training_step,0.12399999832268804
1769032295.5531526,visual_agents,1.9887999951606616
1769032295.5551517,stats_display,1.3744000025326386
1769032295.5551517,managers,0.002900007530115545
1769032295.5551517,total_frame,3.5232999944128096
1769032295.5686815,training_step,0.12129999231547117
1769032295.569687,visual_agents,1.6968999989330769
1769032295.5716858,stats_display,1.2218000047141686
1769032295.5716858,managers,0.0022000021999701858
1769032295.5716858,total_frame,3.0715999891981483
1769032295.7001526,training_step,115.86710000119638
1769032295.7001526,training_agent_viz,0.17749999824445695
1769032295.704142,visual_agents,3.775000004679896
1769032295.7051249,heatmap,0.5585000035353005
1769032295.7071242,stats_display,1.952899998286739
1769032295.7071242,managers,0.0024000037228688598
1769032295.7071242,total_frame,122.39889999909792
1769032295.8256438,training_step,15.6449999922188
1769032295.8256438,training_agent_viz,0.44499999785330147
1769032295.8281503,visual_agents,2.096299998811446
1769032295.8281503,heatmap,0.04089999129064381
1769032295.830168,stats_display,1.6206000000238419
1769032295.830168,managers,0.0023000029614195228
1769032295.830168,total_frame,19.897299993317574
1769032295.8522136,training_step,5.191000003833324
1769032295.8532128,training_agent_viz,0.43089999235235155
1769032295.855696,visual_agents,2.073800002108328
1769032295.855696,heatmap,0.0391000066883862
1769032295.8572023,stats_display,1.6436000005342066
1769032295.8572023,managers,0.0024000037228688598
1769032295.8572023,total_frame,9.424700008821674
1769032295.8787863,training_step,7.71250000980217
1769032295.8798037,training_agent_viz,0.46440000005532056
1769032295.881803,visual_agents,2.3612999939359725
1769032295.881803,heatmap,0.049700000090524554
1769032295.8838036,stats_display,1.8075999978464097
1769032295.8838036,managers,0.002900007530115545
1769032295.8838036,total_frame,12.449100002413616
1769032295.9018075,training_step,4.3600000062724575
1769032295.9028065,training_agent_viz,0.4000999906565994
1769032295.9048257,visual_agents,2.230400001280941
1769032295.9048257,heatmap,0.037999998312443495
1769032295.9068081,stats_display,1.671699996222742
1769032295.9068081,managers,0.0017999991541728377
1769032295.9068081,total_frame,8.74590000603348
1769032295.9283223,training_step,7.505400004447438
1769032295.9293263,training_agent_viz,0.5431000026874244
1769032295.9313455,visual_agents,2.2738000116078183
1769032295.9313455,heatmap,0.04329999501351267
1769032295.933326,stats_display,1.868599996669218
1769032295.933326,managers,0.001600012183189392
1769032295.933326,total_frame,12.28100000298582
1769032295.951317,training_step,4.345600013039075
1769032295.952318,training_agent_viz,0.5612000095425174
1769032295.9543178,visual_agents,2.2253999923123047
1769032295.9543178,heatmap,0.04089999129064381
1769032295.9568226,stats_display,2.3376000026473776
1769032295.9568226,managers,0.0022000021999701858
1769032295.9568226,total_frame,9.555800002999604
1769032295.980361,training_step,8.42739999643527
1769032295.980361,training_agent_viz,0.7036000024527311
1769032295.9837232,visual_agents,2.287299997988157
1769032295.9837232,heatmap,0.03840000135824084
1769032295.9847221,stats_display,1.7323999927612022
1769032295.9847221,managers,0.0018999999156221747
1769032295.9847221,total_frame,13.233499994385056
1769032296.00575,training_step,5.455899998196401
1769032296.0067503,training_agent_viz,0.7311000081244856
1769032296.009142,visual_agents,2.478300011716783
1769032296.009142,heatmap,0.043199994252063334
1769032296.011143,stats_display,1.7554999940330163
1769032296.011143,managers,0.0015999976312741637
1769032296.011143,total_frame,10.50970000505913
1769032296.0342567,training_step,9.154300001682714
1769032296.0352585,training_agent_viz,0.7165999995777383
1769032296.0377696,visual_agents,2.4118000001180917
1769032296.0377696,heatmap,0.04530001024249941
1769032296.0397732,stats_display,1.9380000012461096
1769032296.0397732,managers,0.0021000014385208488
1769032296.0397732,total_frame,14.309600010165013
1769032296.0618007,training_step,7.131799997296184
1769032296.063306,training_agent_viz,0.7603999983984977
1769032296.065313,visual_agents,2.3781000054441392
1769032296.065313,heatmap,0.048699992476031184
1769032296.0678227,stats_display,1.9820000015897676
1769032296.0678227,managers,0.0021000014385208488
1769032296.0678227,total_frame,12.345800001639873
1769032296.0896206,training_step,8.125000007566996
1769032296.0906234,training_agent_viz,0.7538000063505024
1769032296.0934656,visual_agents,2.4831000046106055
1769032296.0934656,heatmap,0.039700011257082224
1769032296.095769,stats_display,2.108899992890656
1769032296.095769,managers,0.0020000006770715117
1769032296.095769,total_frame,13.555500001530163
1769032296.1139128,training_step,5.0002000061795115
1769032296.114915,training_agent_viz,0.8746000094106421
1769032296.1169531,visual_agents,2.5176000053761527
1769032296.1169531,heatmap,0.04199999966658652
1769032296.1189823,stats_display,1.5851000061957166
1769032296.1189823,managers,0.0013999961083754897
1769032296.1189823,total_frame,10.06539999798406
1769032296.1392446,training_step,7.474300000467338
1769032296.1402454,training_agent_viz,0.9511999960523099
1769032296.143246,visual_agents,2.2881000040797517
1769032296.143246,heatmap,0.05459999374579638
1769032296.145245,stats_display,1.8569999956525862
1769032296.145245,managers,0.002700006007216871
1769032296.145245,total_frame,12.681399995926768
1769032296.1680548,training_step,6.282000002101995
1769032296.1692574,training_agent_viz,1.0529999999562278
1769032296.1722724,visual_agents,2.757000009296462
1769032296.1722724,heatmap,0.04470000567380339
1769032296.174272,stats_display,2.1963000035611913
1769032296.174272,managers,0.0021000014385208488
1769032296.174272,total_frame,12.390499992761761
1769032296.2017207,training_step,11.383700009901077
1769032296.2027566,training_agent_viz,1.1142000003019348
1769032296.205381,visual_agents,2.912399999331683
1769032296.205381,heatmap,0.052400006097741425
1769032296.2072053,stats_display,2.2409999946830794
1769032296.2072053,managers,0.0021999876480549574
1769032296.2072053,total_frame,17.764700009138323
1769032296.2331264,training_step,7.398200003081001
1769032296.2341282,training_agent_viz,1.497299992479384
1769032296.2381592,visual_agents,3.170500000123866
1769032296.2381592,heatmap,0.0526000076206401
1769032296.2401683,stats_display,2.437499992083758
1769032296.2401683,managers,0.0028999929782003164
1769032296.2401683,total_frame,14.628199991420843
1769032296.2678883,training_step,8.659500002977438
1769032296.2688901,training_agent_viz,1.3444999931380153
1769032296.271894,visual_agents,2.7446000021882355
